objective_id,lesson_id,bloom_level,objective_text,priority_rank,assessed_by
obj_000771,les_paramedic_000386,apply,Apply a structured EMS assessment and management plan for asthma copd at the PARAMEDIC level.,1,scenario/question
obj_000772,les_paramedic_000386,analyse,Identify red flags and common pitfalls in asthma copd scenarios.,2,question/debrief
obj_000773,les_paramedic_000387,apply,Apply a structured EMS assessment and management plan for asthma copd at the PARAMEDIC level.,1,scenario/question
obj_000774,les_paramedic_000387,analyse,Identify red flags and common pitfalls in asthma copd scenarios.,2,question/debrief
obj_000775,les_paramedic_000388,apply,Apply a structured EMS assessment and management plan for pulmonary edema at the PARAMEDIC level.,1,scenario/question
obj_000776,les_paramedic_000388,analyse,Identify red flags and common pitfalls in pulmonary edema scenarios.,2,question/debrief
obj_000777,les_paramedic_000389,apply,Apply a structured EMS assessment and management plan for pulmonary edema at the PARAMEDIC level.,1,scenario/question
obj_000778,les_paramedic_000389,analyse,Identify red flags and common pitfalls in pulmonary edema scenarios.,2,question/debrief
obj_000779,les_paramedic_000390,apply,Apply a structured EMS assessment and management plan for pulmonary edema at the PARAMEDIC level.,1,scenario/question
obj_000780,les_paramedic_000390,analyse,Identify red flags and common pitfalls in pulmonary edema scenarios.,2,question/debrief
obj_000781,les_paramedic_000391,apply,Apply a structured EMS assessment and management plan for anaphylaxis airway at the PARAMEDIC level.,1,scenario/question
obj_000782,les_paramedic_000391,analyse,Identify red flags and common pitfalls in anaphylaxis airway scenarios.,2,question/debrief
obj_000783,les_paramedic_000392,apply,Apply a structured EMS assessment and management plan for anaphylaxis airway at the PARAMEDIC level.,1,scenario/question
obj_000784,les_paramedic_000392,analyse,Identify red flags and common pitfalls in anaphylaxis airway scenarios.,2,question/debrief
obj_000785,les_paramedic_000393,apply,Apply a structured EMS assessment and management plan for anaphylaxis airway at the PARAMEDIC level.,1,scenario/question
obj_000786,les_paramedic_000393,analyse,Identify red flags and common pitfalls in anaphylaxis airway scenarios.,2,question/debrief
obj_000787,les_paramedic_000394,apply,Apply a structured EMS assessment and management plan for ventilation monitoring at the PARAMEDIC level.,1,scenario/question
obj_000788,les_paramedic_000394,analyse,Identify red flags and common pitfalls in ventilation monitoring scenarios.,2,question/debrief
obj_000789,les_paramedic_000395,apply,Apply a structured EMS assessment and management plan for ventilation monitoring at the PARAMEDIC level.,1,scenario/question
obj_000790,les_paramedic_000395,analyse,Identify red flags and common pitfalls in ventilation monitoring scenarios.,2,question/debrief
obj_000791,les_paramedic_000396,apply,Apply a structured EMS assessment and management plan for ventilation monitoring at the PARAMEDIC level.,1,scenario/question
obj_000792,les_paramedic_000396,analyse,Identify red flags and common pitfalls in ventilation monitoring scenarios.,2,question/debrief
obj_000793,les_paramedic_000397,apply,Apply a structured EMS assessment and management plan for cardiac anatomy at the PARAMEDIC level.,1,scenario/question
obj_000794,les_paramedic_000397,analyse,Identify red flags and common pitfalls in cardiac anatomy scenarios.,2,question/debrief
obj_000795,les_paramedic_000398,apply,Apply a structured EMS assessment and management plan for cardiac anatomy at the PARAMEDIC level.,1,scenario/question
obj_000796,les_paramedic_000398,analyse,Identify red flags and common pitfalls in cardiac anatomy scenarios.,2,question/debrief
obj_000797,les_paramedic_000399,apply,Apply a structured EMS assessment and management plan for cardiac anatomy at the PARAMEDIC level.,1,scenario/question
obj_000798,les_paramedic_000399,analyse,Identify red flags and common pitfalls in cardiac anatomy scenarios.,2,question/debrief
obj_000799,les_paramedic_000400,apply,Apply a structured EMS assessment and management plan for chest pain at the PARAMEDIC level.,1,scenario/question
obj_000800,les_paramedic_000400,analyse,Identify red flags and common pitfalls in chest pain scenarios.,2,question/debrief
obj_000801,les_paramedic_000401,apply,Apply a structured EMS assessment and management plan for chest pain at the PARAMEDIC level.,1,scenario/question
obj_000802,les_paramedic_000401,analyse,Identify red flags and common pitfalls in chest pain scenarios.,2,question/debrief
obj_000803,les_paramedic_000402,apply,Apply a structured EMS assessment and management plan for chest pain at the PARAMEDIC level.,1,scenario/question
obj_000804,les_paramedic_000402,analyse,Identify red flags and common pitfalls in chest pain scenarios.,2,question/debrief
obj_000805,les_paramedic_000403,apply,Apply a structured EMS assessment and management plan for acs at the PARAMEDIC level.,1,scenario/question
obj_000806,les_paramedic_000403,analyse,Identify red flags and common pitfalls in acs scenarios.,2,question/debrief
obj_000807,les_paramedic_000404,apply,Apply a structured EMS assessment and management plan for acs at the PARAMEDIC level.,1,scenario/question
obj_000808,les_paramedic_000404,analyse,Identify red flags and common pitfalls in acs scenarios.,2,question/debrief
obj_000809,les_paramedic_000405,apply,Apply a structured EMS assessment and management plan for acs at the PARAMEDIC level.,1,scenario/question
obj_000810,les_paramedic_000405,analyse,Identify red flags and common pitfalls in acs scenarios.,2,question/debrief
obj_000811,les_paramedic_000406,apply,Apply a structured EMS assessment and management plan for heart failure at the PARAMEDIC level.,1,scenario/question
obj_000812,les_paramedic_000406,analyse,Identify red flags and common pitfalls in heart failure scenarios.,2,question/debrief
obj_000813,les_paramedic_000407,apply,Apply a structured EMS assessment and management plan for heart failure at the PARAMEDIC level.,1,scenario/question
obj_000814,les_paramedic_000407,analyse,Identify red flags and common pitfalls in heart failure scenarios.,2,question/debrief
obj_000815,les_paramedic_000408,apply,Apply a structured EMS assessment and management plan for heart failure at the PARAMEDIC level.,1,scenario/question
obj_000816,les_paramedic_000408,analyse,Identify red flags and common pitfalls in heart failure scenarios.,2,question/debrief
obj_000817,les_paramedic_000409,apply,Apply a structured EMS assessment and management plan for cardiac arrest at the PARAMEDIC level.,1,scenario/question
obj_000818,les_paramedic_000409,analyse,Identify red flags and common pitfalls in cardiac arrest scenarios.,2,question/debrief
obj_000819,les_paramedic_000410,apply,Apply a structured EMS assessment and management plan for cardiac arrest at the PARAMEDIC level.,1,scenario/question
obj_000820,les_paramedic_000410,analyse,Identify red flags and common pitfalls in cardiac arrest scenarios.,2,question/debrief
obj_000821,les_paramedic_000411,apply,Apply a structured EMS assessment and management plan for cardiac arrest at the PARAMEDIC level.,1,scenario/question
obj_000822,les_paramedic_000411,analyse,Identify red flags and common pitfalls in cardiac arrest scenarios.,2,question/debrief
obj_000823,les_paramedic_000412,apply,Apply a structured EMS assessment and management plan for bradycardia at the PARAMEDIC level.,1,scenario/question
obj_000824,les_paramedic_000412,analyse,Identify red flags and common pitfalls in bradycardia scenarios.,2,question/debrief
obj_000825,les_paramedic_000413,apply,Apply a structured EMS assessment and management plan for bradycardia at the PARAMEDIC level.,1,scenario/question
obj_000826,les_paramedic_000413,analyse,Identify red flags and common pitfalls in bradycardia scenarios.,2,question/debrief
obj_000827,les_paramedic_000414,apply,Apply a structured EMS assessment and management plan for bradycardia at the PARAMEDIC level.,1,scenario/question
obj_000828,les_paramedic_000414,analyse,Identify red flags and common pitfalls in bradycardia scenarios.,2,question/debrief
obj_000829,les_paramedic_000415,apply,Apply a structured EMS assessment and management plan for tachycardia at the PARAMEDIC level.,1,scenario/question
obj_000830,les_paramedic_000415,analyse,Identify red flags and common pitfalls in tachycardia scenarios.,2,question/debrief
obj_000831,les_paramedic_000416,apply,Apply a structured EMS assessment and management plan for tachycardia at the PARAMEDIC level.,1,scenario/question
obj_000832,les_paramedic_000416,analyse,Identify red flags and common pitfalls in tachycardia scenarios.,2,question/debrief
obj_000833,les_paramedic_000417,apply,Apply a structured EMS assessment and management plan for tachycardia at the PARAMEDIC level.,1,scenario/question
obj_000834,les_paramedic_000417,analyse,Identify red flags and common pitfalls in tachycardia scenarios.,2,question/debrief
obj_000835,les_paramedic_000418,apply,Apply a structured EMS assessment and management plan for shockable rhythms at the PARAMEDIC level.,1,scenario/question
obj_000836,les_paramedic_000418,analyse,Identify red flags and common pitfalls in shockable rhythms scenarios.,2,question/debrief
obj_000837,les_paramedic_000419,apply,Apply a structured EMS assessment and management plan for shockable rhythms at the PARAMEDIC level.,1,scenario/question
obj_000838,les_paramedic_000419,analyse,Identify red flags and common pitfalls in shockable rhythms scenarios.,2,question/debrief
obj_000839,les_paramedic_000420,apply,Apply a structured EMS assessment and management plan for shockable rhythms at the PARAMEDIC level.,1,scenario/question
obj_000840,les_paramedic_000420,analyse,Identify red flags and common pitfalls in shockable rhythms scenarios.,2,question/debrief
obj_000841,les_paramedic_000421,apply,Apply a structured EMS assessment and management plan for ecg basics at the PARAMEDIC level.,1,scenario/question
obj_000842,les_paramedic_000421,analyse,Identify red flags and common pitfalls in ecg basics scenarios.,2,question/debrief
obj_000843,les_paramedic_000422,apply,Apply a structured EMS assessment and management plan for ecg basics at the PARAMEDIC level.,1,scenario/question
obj_000844,les_paramedic_000422,analyse,Identify red flags and common pitfalls in ecg basics scenarios.,2,question/debrief
obj_000845,les_paramedic_000423,apply,Apply a structured EMS assessment and management plan for ecg basics at the PARAMEDIC level.,1,scenario/question
obj_000846,les_paramedic_000423,analyse,Identify red flags and common pitfalls in ecg basics scenarios.,2,question/debrief
obj_000847,les_paramedic_000424,apply,Apply a structured EMS assessment and management plan for twelve lead at the PARAMEDIC level.,1,scenario/question
obj_000848,les_paramedic_000424,analyse,Identify red flags and common pitfalls in twelve lead scenarios.,2,question/debrief
obj_000849,les_paramedic_000425,apply,Apply a structured EMS assessment and management plan for twelve lead at the PARAMEDIC level.,1,scenario/question
obj_000850,les_paramedic_000425,analyse,Identify red flags and common pitfalls in twelve lead scenarios.,2,question/debrief
obj_000851,les_paramedic_000426,apply,Apply a structured EMS assessment and management plan for twelve lead at the PARAMEDIC level.,1,scenario/question
obj_000852,les_paramedic_000426,analyse,Identify red flags and common pitfalls in twelve lead scenarios.,2,question/debrief
obj_000853,les_paramedic_000427,apply,Apply a structured EMS assessment and management plan for stemi recognition at the PARAMEDIC level.,1,scenario/question
obj_000854,les_paramedic_000427,analyse,Identify red flags and common pitfalls in stemi recognition scenarios.,2,question/debrief
obj_000855,les_paramedic_000428,apply,Apply a structured EMS assessment and management plan for stemi recognition at the PARAMEDIC level.,1,scenario/question
obj_000856,les_paramedic_000428,analyse,Identify red flags and common pitfalls in stemi recognition scenarios.,2,question/debrief
obj_000857,les_paramedic_000429,apply,Apply a structured EMS assessment and management plan for stemi recognition at the PARAMEDIC level.,1,scenario/question
obj_000858,les_paramedic_000429,analyse,Identify red flags and common pitfalls in stemi recognition scenarios.,2,question/debrief
obj_000859,les_paramedic_000430,apply,Apply a structured EMS assessment and management plan for post rosc at the PARAMEDIC level.,1,scenario/question
obj_000860,les_paramedic_000430,analyse,Identify red flags and common pitfalls in post rosc scenarios.,2,question/debrief
obj_000861,les_paramedic_000431,apply,Apply a structured EMS assessment and management plan for post rosc at the PARAMEDIC level.,1,scenario/question
obj_000862,les_paramedic_000431,analyse,Identify red flags and common pitfalls in post rosc scenarios.,2,question/debrief
obj_000863,les_paramedic_000432,apply,Apply a structured EMS assessment and management plan for post rosc at the PARAMEDIC level.,1,scenario/question
obj_000864,les_paramedic_000432,analyse,Identify red flags and common pitfalls in post rosc scenarios.,2,question/debrief
obj_000865,les_paramedic_000433,apply,Apply a structured EMS assessment and management plan for bleeding control at the PARAMEDIC level.,1,scenario/question
obj_000866,les_paramedic_000433,analyse,Identify red flags and common pitfalls in bleeding control scenarios.,2,question/debrief
obj_000867,les_paramedic_000434,apply,Apply a structured EMS assessment and management plan for bleeding control at the PARAMEDIC level.,1,scenario/question
obj_000868,les_paramedic_000434,analyse,Identify red flags and common pitfalls in bleeding control scenarios.,2,question/debrief
obj_000869,les_paramedic_000435,apply,Apply a structured EMS assessment and management plan for bleeding control at the PARAMEDIC level.,1,scenario/question
obj_000870,les_paramedic_000435,analyse,Identify red flags and common pitfalls in bleeding control scenarios.,2,question/debrief
obj_000871,les_paramedic_000436,apply,Apply a structured EMS assessment and management plan for shock trauma at the PARAMEDIC level.,1,scenario/question
obj_000872,les_paramedic_000436,analyse,Identify red flags and common pitfalls in shock trauma scenarios.,2,question/debrief
obj_000873,les_paramedic_000437,apply,Apply a structured EMS assessment and management plan for shock trauma at the PARAMEDIC level.,1,scenario/question
obj_000874,les_paramedic_000437,analyse,Identify red flags and common pitfalls in shock trauma scenarios.,2,question/debrief
obj_000875,les_paramedic_000438,apply,Apply a structured EMS assessment and management plan for shock trauma at the PARAMEDIC level.,1,scenario/question
obj_000876,les_paramedic_000438,analyse,Identify red flags and common pitfalls in shock trauma scenarios.,2,question/debrief
obj_000877,les_paramedic_000439,apply,Apply a structured EMS assessment and management plan for head injury at the PARAMEDIC level.,1,scenario/question
obj_000878,les_paramedic_000439,analyse,Identify red flags and common pitfalls in head injury scenarios.,2,question/debrief
obj_000879,les_paramedic_000440,apply,Apply a structured EMS assessment and management plan for head injury at the PARAMEDIC level.,1,scenario/question
obj_000880,les_paramedic_000440,analyse,Identify red flags and common pitfalls in head injury scenarios.,2,question/debrief
obj_000881,les_paramedic_000441,apply,Apply a structured EMS assessment and management plan for head injury at the PARAMEDIC level.,1,scenario/question
obj_000882,les_paramedic_000441,analyse,Identify red flags and common pitfalls in head injury scenarios.,2,question/debrief
obj_000883,les_paramedic_000442,apply,Apply a structured EMS assessment and management plan for spinal motion at the PARAMEDIC level.,1,scenario/question
obj_000884,les_paramedic_000442,analyse,Identify red flags and common pitfalls in spinal motion scenarios.,2,question/debrief
obj_000885,les_paramedic_000443,apply,Apply a structured EMS assessment and management plan for spinal motion at the PARAMEDIC level.,1,scenario/question
obj_000886,les_paramedic_000443,analyse,Identify red flags and common pitfalls in spinal motion scenarios.,2,question/debrief
obj_000887,les_paramedic_000444,apply,Apply a structured EMS assessment and management plan for spinal motion at the PARAMEDIC level.,1,scenario/question
obj_000888,les_paramedic_000444,analyse,Identify red flags and common pitfalls in spinal motion scenarios.,2,question/debrief
obj_000889,les_paramedic_000445,apply,Apply a structured EMS assessment and management plan for chest trauma at the PARAMEDIC level.,1,scenario/question
obj_000890,les_paramedic_000445,analyse,Identify red flags and common pitfalls in chest trauma scenarios.,2,question/debrief
obj_000891,les_paramedic_000446,apply,Apply a structured EMS assessment and management plan for chest trauma at the PARAMEDIC level.,1,scenario/question
obj_000892,les_paramedic_000446,analyse,Identify red flags and common pitfalls in chest trauma scenarios.,2,question/debrief
obj_000893,les_paramedic_000447,apply,Apply a structured EMS assessment and management plan for chest trauma at the PARAMEDIC level.,1,scenario/question
obj_000894,les_paramedic_000447,analyse,Identify red flags and common pitfalls in chest trauma scenarios.,2,question/debrief
obj_000895,les_paramedic_000448,apply,Apply a structured EMS assessment and management plan for abdominal trauma at the PARAMEDIC level.,1,scenario/question
obj_000896,les_paramedic_000448,analyse,Identify red flags and common pitfalls in abdominal trauma scenarios.,2,question/debrief
obj_000897,les_paramedic_000449,apply,Apply a structured EMS assessment and management plan for abdominal trauma at the PARAMEDIC level.,1,scenario/question
obj_000898,les_paramedic_000449,analyse,Identify red flags and common pitfalls in abdominal trauma scenarios.,2,question/debrief
obj_000899,les_paramedic_000450,apply,Apply a structured EMS assessment and management plan for abdominal trauma at the PARAMEDIC level.,1,scenario/question
obj_000900,les_paramedic_000450,analyse,Identify red flags and common pitfalls in abdominal trauma scenarios.,2,question/debrief
obj_000901,les_paramedic_000451,apply,Apply a structured EMS assessment and management plan for pelvic injury at the PARAMEDIC level.,1,scenario/question
obj_000902,les_paramedic_000451,analyse,Identify red flags and common pitfalls in pelvic injury scenarios.,2,question/debrief
obj_000903,les_paramedic_000452,apply,Apply a structured EMS assessment and management plan for pelvic injury at the PARAMEDIC level.,1,scenario/question
obj_000904,les_paramedic_000452,analyse,Identify red flags and common pitfalls in pelvic injury scenarios.,2,question/debrief
obj_000905,les_paramedic_000453,apply,Apply a structured EMS assessment and management plan for pelvic injury at the PARAMEDIC level.,1,scenario/question
obj_000906,les_paramedic_000453,analyse,Identify red flags and common pitfalls in pelvic injury scenarios.,2,question/debrief
obj_000907,les_paramedic_000454,apply,Apply a structured EMS assessment and management plan for extremity injury at the PARAMEDIC level.,1,scenario/question
obj_000908,les_paramedic_000454,analyse,Identify red flags and common pitfalls in extremity injury scenarios.,2,question/debrief
obj_000909,les_paramedic_000455,apply,Apply a structured EMS assessment and management plan for extremity injury at the PARAMEDIC level.,1,scenario/question
obj_000910,les_paramedic_000455,analyse,Identify red flags and common pitfalls in extremity injury scenarios.,2,question/debrief
obj_000911,les_paramedic_000456,apply,Apply a structured EMS assessment and management plan for extremity injury at the PARAMEDIC level.,1,scenario/question
obj_000912,les_paramedic_000456,analyse,Identify red flags and common pitfalls in extremity injury scenarios.,2,question/debrief
obj_000913,les_paramedic_000457,apply,Apply a structured EMS assessment and management plan for burns at the PARAMEDIC level.,1,scenario/question
obj_000914,les_paramedic_000457,analyse,Identify red flags and common pitfalls in burns scenarios.,2,question/debrief
obj_000915,les_paramedic_000458,apply,Apply a structured EMS assessment and management plan for burns at the PARAMEDIC level.,1,scenario/question
obj_000916,les_paramedic_000458,analyse,Identify red flags and common pitfalls in burns scenarios.,2,question/debrief
obj_000917,les_paramedic_000459,apply,Apply a structured EMS assessment and management plan for burns at the PARAMEDIC level.,1,scenario/question
obj_000918,les_paramedic_000459,analyse,Identify red flags and common pitfalls in burns scenarios.,2,question/debrief
obj_000919,les_paramedic_000460,apply,Apply a structured EMS assessment and management plan for crush injury at the PARAMEDIC level.,1,scenario/question
obj_000920,les_paramedic_000460,analyse,Identify red flags and common pitfalls in crush injury scenarios.,2,question/debrief
obj_000921,les_paramedic_000461,apply,Apply a structured EMS assessment and management plan for crush injury at the PARAMEDIC level.,1,scenario/question
obj_000922,les_paramedic_000461,analyse,Identify red flags and common pitfalls in crush injury scenarios.,2,question/debrief
obj_000923,les_paramedic_000462,apply,Apply a structured EMS assessment and management plan for crush injury at the PARAMEDIC level.,1,scenario/question
obj_000924,les_paramedic_000462,analyse,Identify red flags and common pitfalls in crush injury scenarios.,2,question/debrief
obj_000925,les_paramedic_000463,apply,Apply a structured EMS assessment and management plan for trauma triage at the PARAMEDIC level.,1,scenario/question
obj_000926,les_paramedic_000463,analyse,Identify red flags and common pitfalls in trauma triage scenarios.,2,question/debrief
obj_000927,les_paramedic_000464,apply,Apply a structured EMS assessment and management plan for trauma triage at the PARAMEDIC level.,1,scenario/question
obj_000928,les_paramedic_000464,analyse,Identify red flags and common pitfalls in trauma triage scenarios.,2,question/debrief
obj_000929,les_paramedic_000465,apply,Apply a structured EMS assessment and management plan for trauma triage at the PARAMEDIC level.,1,scenario/question
obj_000930,les_paramedic_000465,analyse,Identify red flags and common pitfalls in trauma triage scenarios.,2,question/debrief
obj_000931,les_paramedic_000466,apply,Apply a structured EMS assessment and management plan for special trauma at the PARAMEDIC level.,1,scenario/question
obj_000932,les_paramedic_000466,analyse,Identify red flags and common pitfalls in special trauma scenarios.,2,question/debrief
obj_000933,les_paramedic_000467,apply,Apply a structured EMS assessment and management plan for special trauma at the PARAMEDIC level.,1,scenario/question
obj_000934,les_paramedic_000467,analyse,Identify red flags and common pitfalls in special trauma scenarios.,2,question/debrief
obj_000935,les_paramedic_000468,apply,Apply a structured EMS assessment and management plan for special trauma at the PARAMEDIC level.,1,scenario/question
obj_000936,les_paramedic_000468,analyse,Identify red flags and common pitfalls in special trauma scenarios.,2,question/debrief
obj_000937,les_paramedic_000469,apply,Apply a structured EMS assessment and management plan for altered mental status at the PARAMEDIC level.,1,scenario/question
obj_000938,les_paramedic_000469,analyse,Identify red flags and common pitfalls in altered mental status scenarios.,2,question/debrief
obj_000939,les_paramedic_000470,apply,Apply a structured EMS assessment and management plan for altered mental status at the PARAMEDIC level.,1,scenario/question
obj_000940,les_paramedic_000470,analyse,Identify red flags and common pitfalls in altered mental status scenarios.,2,question/debrief
obj_000941,les_paramedic_000471,apply,Apply a structured EMS assessment and management plan for altered mental status at the PARAMEDIC level.,1,scenario/question
obj_000942,les_paramedic_000471,analyse,Identify red flags and common pitfalls in altered mental status scenarios.,2,question/debrief
obj_000943,les_paramedic_000472,apply,Apply a structured EMS assessment and management plan for stroke at the PARAMEDIC level.,1,scenario/question
obj_000944,les_paramedic_000472,analyse,Identify red flags and common pitfalls in stroke scenarios.,2,question/debrief
obj_000945,les_paramedic_000473,apply,Apply a structured EMS assessment and management plan for stroke at the PARAMEDIC level.,1,scenario/question
obj_000946,les_paramedic_000473,analyse,Identify red flags and common pitfalls in stroke scenarios.,2,question/debrief
obj_000947,les_paramedic_000474,apply,Apply a structured EMS assessment and management plan for stroke at the PARAMEDIC level.,1,scenario/question
obj_000948,les_paramedic_000474,analyse,Identify red flags and common pitfalls in stroke scenarios.,2,question/debrief
obj_000949,les_paramedic_000475,apply,Apply a structured EMS assessment and management plan for seizure at the PARAMEDIC level.,1,scenario/question
obj_000950,les_paramedic_000475,analyse,Identify red flags and common pitfalls in seizure scenarios.,2,question/debrief
obj_000951,les_paramedic_000476,apply,Apply a structured EMS assessment and management plan for seizure at the PARAMEDIC level.,1,scenario/question
obj_000952,les_paramedic_000476,analyse,Identify red flags and common pitfalls in seizure scenarios.,2,question/debrief
obj_000953,les_paramedic_000477,apply,Apply a structured EMS assessment and management plan for seizure at the PARAMEDIC level.,1,scenario/question
obj_000954,les_paramedic_000477,analyse,Identify red flags and common pitfalls in seizure scenarios.,2,question/debrief
obj_000955,les_paramedic_000478,apply,Apply a structured EMS assessment and management plan for diabetes at the PARAMEDIC level.,1,scenario/question
obj_000956,les_paramedic_000478,analyse,Identify red flags and common pitfalls in diabetes scenarios.,2,question/debrief
obj_000957,les_paramedic_000479,apply,Apply a structured EMS assessment and management plan for diabetes at the PARAMEDIC level.,1,scenario/question
obj_000958,les_paramedic_000479,analyse,Identify red flags and common pitfalls in diabetes scenarios.,2,question/debrief
obj_000959,les_paramedic_000480,apply,Apply a structured EMS assessment and management plan for diabetes at the PARAMEDIC level.,1,scenario/question
obj_000960,les_paramedic_000480,analyse,Identify red flags and common pitfalls in diabetes scenarios.,2,question/debrief
obj_000961,les_paramedic_000481,apply,Apply a structured EMS assessment and management plan for toxicology at the PARAMEDIC level.,1,scenario/question
obj_000962,les_paramedic_000481,analyse,Identify red flags and common pitfalls in toxicology scenarios.,2,question/debrief
obj_000963,les_paramedic_000482,apply,Apply a structured EMS assessment and management plan for toxicology at the PARAMEDIC level.,1,scenario/question
obj_000964,les_paramedic_000482,analyse,Identify red flags and common pitfalls in toxicology scenarios.,2,question/debrief
obj_000965,les_paramedic_000483,apply,Apply a structured EMS assessment and management plan for toxicology at the PARAMEDIC level.,1,scenario/question
obj_000966,les_paramedic_000483,analyse,Identify red flags and common pitfalls in toxicology scenarios.,2,question/debrief
obj_000967,les_paramedic_000484,apply,Apply a structured EMS assessment and management plan for sepsis at the PARAMEDIC level.,1,scenario/question
obj_000968,les_paramedic_000484,analyse,Identify red flags and common pitfalls in sepsis scenarios.,2,question/debrief
obj_000969,les_paramedic_000485,apply,Apply a structured EMS assessment and management plan for sepsis at the PARAMEDIC level.,1,scenario/question
obj_000970,les_paramedic_000485,analyse,Identify red flags and common pitfalls in sepsis scenarios.,2,question/debrief
obj_000971,les_paramedic_000486,apply,Apply a structured EMS assessment and management plan for sepsis at the PARAMEDIC level.,1,scenario/question
obj_000972,les_paramedic_000486,analyse,Identify red flags and common pitfalls in sepsis scenarios.,2,question/debrief
obj_000973,les_paramedic_000487,apply,Apply a structured EMS assessment and management plan for abdominal pain at the PARAMEDIC level.,1,scenario/question
obj_000974,les_paramedic_000487,analyse,Identify red flags and common pitfalls in abdominal pain scenarios.,2,question/debrief
obj_000975,les_paramedic_000488,apply,Apply a structured EMS assessment and management plan for abdominal pain at the PARAMEDIC level.,1,scenario/question
obj_000976,les_paramedic_000488,analyse,Identify red flags and common pitfalls in abdominal pain scenarios.,2,question/debrief
obj_000977,les_paramedic_000489,apply,Apply a structured EMS assessment and management plan for abdominal pain at the PARAMEDIC level.,1,scenario/question
obj_000978,les_paramedic_000489,analyse,Identify red flags and common pitfalls in abdominal pain scenarios.,2,question/debrief
obj_000979,les_paramedic_000490,apply,Apply a structured EMS assessment and management plan for renal at the PARAMEDIC level.,1,scenario/question
obj_000980,les_paramedic_000490,analyse,Identify red flags and common pitfalls in renal scenarios.,2,question/debrief
obj_000981,les_paramedic_000491,apply,Apply a structured EMS assessment and management plan for renal at the PARAMEDIC level.,1,scenario/question
obj_000982,les_paramedic_000491,analyse,Identify red flags and common pitfalls in renal scenarios.,2,question/debrief
obj_000983,les_paramedic_000492,apply,Apply a structured EMS assessment and management plan for renal at the PARAMEDIC level.,1,scenario/question
obj_000984,les_paramedic_000492,analyse,Identify red flags and common pitfalls in renal scenarios.,2,question/debrief
obj_000985,les_paramedic_000493,apply,Apply a structured EMS assessment and management plan for behavioral crisis at the PARAMEDIC level.,1,scenario/question
obj_000986,les_paramedic_000493,analyse,Identify red flags and common pitfalls in behavioral crisis scenarios.,2,question/debrief
obj_000987,les_paramedic_000494,apply,Apply a structured EMS assessment and management plan for behavioral crisis at the PARAMEDIC level.,1,scenario/question
obj_000988,les_paramedic_000494,analyse,Identify red flags and common pitfalls in behavioral crisis scenarios.,2,question/debrief
obj_000989,les_paramedic_000495,apply,Apply a structured EMS assessment and management plan for behavioral crisis at the PARAMEDIC level.,1,scenario/question
obj_000990,les_paramedic_000495,analyse,Identify red flags and common pitfalls in behavioral crisis scenarios.,2,question/debrief
obj_000991,les_paramedic_000496,apply,Apply a structured EMS assessment and management plan for ob delivery at the PARAMEDIC level.,1,scenario/question
obj_000992,les_paramedic_000496,analyse,Identify red flags and common pitfalls in ob delivery scenarios.,2,question/debrief
obj_000993,les_paramedic_000497,apply,Apply a structured EMS assessment and management plan for ob delivery at the PARAMEDIC level.,1,scenario/question
obj_000994,les_paramedic_000497,analyse,Identify red flags and common pitfalls in ob delivery scenarios.,2,question/debrief
obj_000995,les_paramedic_000498,apply,Apply a structured EMS assessment and management plan for ob delivery at the PARAMEDIC level.,1,scenario/question
obj_000996,les_paramedic_000498,analyse,Identify red flags and common pitfalls in ob delivery scenarios.,2,question/debrief
obj_000997,les_paramedic_000499,apply,Apply a structured EMS assessment and management plan for neonatal resuscitation at the PARAMEDIC level.,1,scenario/question
obj_000998,les_paramedic_000499,analyse,Identify red flags and common pitfalls in neonatal resuscitation scenarios.,2,question/debrief
obj_000999,les_paramedic_000500,apply,Apply a structured EMS assessment and management plan for neonatal resuscitation at the PARAMEDIC level.,1,scenario/question
obj_001000,les_paramedic_000500,analyse,Identify red flags and common pitfalls in neonatal resuscitation scenarios.,2,question/debrief
obj_001001,les_paramedic_000501,apply,Apply a structured EMS assessment and management plan for neonatal resuscitation at the PARAMEDIC level.,1,scenario/question
obj_001002,les_paramedic_000501,analyse,Identify red flags and common pitfalls in neonatal resuscitation scenarios.,2,question/debrief
obj_001003,les_paramedic_000502,apply,Apply a structured EMS assessment and management plan for pediatrics at the PARAMEDIC level.,1,scenario/question
obj_001004,les_paramedic_000502,analyse,Identify red flags and common pitfalls in pediatrics scenarios.,2,question/debrief
obj_001005,les_paramedic_000503,apply,Apply a structured EMS assessment and management plan for pediatrics at the PARAMEDIC level.,1,scenario/question
obj_001006,les_paramedic_000503,analyse,Identify red flags and common pitfalls in pediatrics scenarios.,2,question/debrief
obj_001007,les_paramedic_000504,apply,Apply a structured EMS assessment and management plan for pediatrics at the PARAMEDIC level.,1,scenario/question
obj_001008,les_paramedic_000504,analyse,Identify red flags and common pitfalls in pediatrics scenarios.,2,question/debrief
obj_001009,les_paramedic_000505,apply,Apply a structured EMS assessment and management plan for geriatrics at the PARAMEDIC level.,1,scenario/question
obj_001010,les_paramedic_000505,analyse,Identify red flags and common pitfalls in geriatrics scenarios.,2,question/debrief
obj_001011,les_paramedic_000506,apply,Apply a structured EMS assessment and management plan for geriatrics at the PARAMEDIC level.,1,scenario/question
obj_001012,les_paramedic_000506,analyse,Identify red flags and common pitfalls in geriatrics scenarios.,2,question/debrief
