step_id,scenario_id,phase,cue_text,data_payload_json,expected_action,scope_allowed,dangerous_wrong_action,consequence_text,next_default_step_id
step_001481,scn_paramedic_000149,dispatch,Dispatch: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001482
step_001482,scn_paramedic_000149,arrival,Arrival: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001483
step_001483,scn_paramedic_000149,scene_size_up,Scene Size Up: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001484
step_001484,scn_paramedic_000149,primary,Primary: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001485
step_001485,scn_paramedic_000149,immediate_interventions,Immediate Interventions: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001486
step_001486,scn_paramedic_000149,secondary,Secondary: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001487
step_001487,scn_paramedic_000149,reassessment,Reassessment: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001488
step_001488,scn_paramedic_000149,transport,Transport: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001489
step_001489,scn_paramedic_000149,handoff,Handoff: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001490
step_001490,scn_paramedic_000149,debrief,Debrief: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_001491,scn_paramedic_000150,dispatch,Dispatch: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001492
step_001492,scn_paramedic_000150,arrival,Arrival: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001493
step_001493,scn_paramedic_000150,scene_size_up,Scene Size Up: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001494
step_001494,scn_paramedic_000150,primary,Primary: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001495
step_001495,scn_paramedic_000150,immediate_interventions,Immediate Interventions: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001496
step_001496,scn_paramedic_000150,secondary,Secondary: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001497
step_001497,scn_paramedic_000150,reassessment,Reassessment: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001498
step_001498,scn_paramedic_000150,transport,Transport: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001499
step_001499,scn_paramedic_000150,handoff,Handoff: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001500
step_001500,scn_paramedic_000150,debrief,Debrief: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_001501,scn_paramedic_000151,dispatch,Dispatch: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001502
step_001502,scn_paramedic_000151,arrival,Arrival: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001503
step_001503,scn_paramedic_000151,scene_size_up,Scene Size Up: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001504
step_001504,scn_paramedic_000151,primary,Primary: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001505
step_001505,scn_paramedic_000151,immediate_interventions,Immediate Interventions: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001506
step_001506,scn_paramedic_000151,secondary,Secondary: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001507
step_001507,scn_paramedic_000151,reassessment,Reassessment: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001508
step_001508,scn_paramedic_000151,transport,Transport: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001509
step_001509,scn_paramedic_000151,handoff,Handoff: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001510
step_001510,scn_paramedic_000151,debrief,Debrief: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_001511,scn_paramedic_000152,dispatch,Dispatch: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001512
step_001512,scn_paramedic_000152,arrival,Arrival: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001513
step_001513,scn_paramedic_000152,scene_size_up,Scene Size Up: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001514
step_001514,scn_paramedic_000152,primary,Primary: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001515
step_001515,scn_paramedic_000152,immediate_interventions,Immediate Interventions: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001516
step_001516,scn_paramedic_000152,secondary,Secondary: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001517
step_001517,scn_paramedic_000152,reassessment,Reassessment: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001518
step_001518,scn_paramedic_000152,transport,Transport: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001519
step_001519,scn_paramedic_000152,handoff,Handoff: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001520
step_001520,scn_paramedic_000152,debrief,Debrief: Imminent delivery. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_001521,scn_paramedic_000153,dispatch,Dispatch: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001522
step_001522,scn_paramedic_000153,arrival,Arrival: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001523
step_001523,scn_paramedic_000153,scene_size_up,Scene Size Up: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001524
step_001524,scn_paramedic_000153,primary,Primary: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001525
step_001525,scn_paramedic_000153,immediate_interventions,Immediate Interventions: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001526
step_001526,scn_paramedic_000153,secondary,Secondary: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001527
step_001527,scn_paramedic_000153,reassessment,Reassessment: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001528
step_001528,scn_paramedic_000153,transport,Transport: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001529
step_001529,scn_paramedic_000153,handoff,Handoff: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001530
step_001530,scn_paramedic_000153,debrief,Debrief: MCI school bus incident. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_001531,scn_paramedic_000154,dispatch,Dispatch: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001532
step_001532,scn_paramedic_000154,arrival,Arrival: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001533
step_001533,scn_paramedic_000154,scene_size_up,Scene Size Up: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001534
step_001534,scn_paramedic_000154,primary,Primary: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001535
step_001535,scn_paramedic_000154,immediate_interventions,Immediate Interventions: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001536
step_001536,scn_paramedic_000154,secondary,Secondary: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001537
