lesson_id,module_id,taxonomy_id,level,title,short_summary,why_it_matters,must_know_points,red_flags,contraindications_or_dangers,common_mistakes,field_pearls,difficulty_1_to_5,verification_status,review_date,national_vs_local_flag,deprecated_flag
les_paramedic_000515,mod_paramedic_000024,tax_000057,paramedic,Recognition and red flags in ppe infection control,"Learn how to identify, prioritize, and manage ppe infection control at the PARAMEDIC level.",Ppe Infection Control matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000516,mod_paramedic_000024,tax_000057,paramedic,Initial management for ppe infection control,"Learn how to identify, prioritize, and manage ppe infection control at the PARAMEDIC level.",Ppe Infection Control matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000517,mod_paramedic_000024,tax_000058,paramedic,Assessment priorities for hazmat awareness,"Learn how to identify, prioritize, and manage hazmat awareness at the PARAMEDIC level.",Hazmat Awareness matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000518,mod_paramedic_000024,tax_000058,paramedic,Recognition and red flags in hazmat awareness,"Learn how to identify, prioritize, and manage hazmat awareness at the PARAMEDIC level.",Hazmat Awareness matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000519,mod_paramedic_000024,tax_000058,paramedic,Initial management for hazmat awareness,"Learn how to identify, prioritize, and manage hazmat awareness at the PARAMEDIC level.",Hazmat Awareness matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000520,mod_paramedic_000024,tax_000059,paramedic,Assessment priorities for mci triage,"Learn how to identify, prioritize, and manage mci triage at the PARAMEDIC level.",Mci Triage matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000521,mod_paramedic_000024,tax_000059,paramedic,Recognition and red flags in mci triage,"Learn how to identify, prioritize, and manage mci triage at the PARAMEDIC level.",Mci Triage matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000522,mod_paramedic_000024,tax_000059,paramedic,Initial management for mci triage,"Learn how to identify, prioritize, and manage mci triage at the PARAMEDIC level.",Mci Triage matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000523,mod_paramedic_000024,tax_000060,paramedic,Assessment priorities for radio report,"Learn how to identify, prioritize, and manage radio report at the PARAMEDIC level.",Radio Report matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000524,mod_paramedic_000024,tax_000060,paramedic,Recognition and red flags in radio report,"Learn how to identify, prioritize, and manage radio report at the PARAMEDIC level.",Radio Report matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000525,mod_paramedic_000024,tax_000060,paramedic,Initial management for radio report,"Learn how to identify, prioritize, and manage radio report at the PARAMEDIC level.",Radio Report matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000526,mod_paramedic_000024,tax_000061,paramedic,Assessment priorities for documentation,"Learn how to identify, prioritize, and manage documentation at the PARAMEDIC level.",Documentation matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000527,mod_paramedic_000024,tax_000061,paramedic,Recognition and red flags in documentation,"Learn how to identify, prioritize, and manage documentation at the PARAMEDIC level.",Documentation matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000528,mod_paramedic_000024,tax_000061,paramedic,Initial management for documentation,"Learn how to identify, prioritize, and manage documentation at the PARAMEDIC level.",Documentation matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000529,mod_paramedic_000024,tax_000062,paramedic,Assessment priorities for legal consent,"Learn how to identify, prioritize, and manage legal consent at the PARAMEDIC level.",Legal Consent matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000530,mod_paramedic_000024,tax_000062,paramedic,Recognition and red flags in legal consent,"Learn how to identify, prioritize, and manage legal consent at the PARAMEDIC level.",Legal Consent matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000531,mod_paramedic_000024,tax_000062,paramedic,Initial management for legal consent,"Learn how to identify, prioritize, and manage legal consent at the PARAMEDIC level.",Legal Consent matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000532,mod_paramedic_000024,tax_000063,paramedic,Assessment priorities for refusal,"Learn how to identify, prioritize, and manage refusal at the PARAMEDIC level.",Refusal matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000533,mod_paramedic_000024,tax_000063,paramedic,Recognition and red flags in refusal,"Learn how to identify, prioritize, and manage refusal at the PARAMEDIC level.",Refusal matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000534,mod_paramedic_000024,tax_000063,paramedic,Initial management for refusal,"Learn how to identify, prioritize, and manage refusal at the PARAMEDIC level.",Refusal matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000535,mod_paramedic_000024,tax_000064,paramedic,Assessment priorities for interfacility,"Learn how to identify, prioritize, and manage interfacility at the PARAMEDIC level.",Interfacility matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000536,mod_paramedic_000024,tax_000064,paramedic,Recognition and red flags in interfacility,"Learn how to identify, prioritize, and manage interfacility at the PARAMEDIC level.",Interfacility matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000537,mod_paramedic_000024,tax_000064,paramedic,Initial management for interfacility,"Learn how to identify, prioritize, and manage interfacility at the PARAMEDIC level.",Interfacility matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000538,mod_paramedic_000024,tax_000065,paramedic,Assessment priorities for wellness resilience,"Learn how to identify, prioritize, and manage wellness resilience at the PARAMEDIC level.",Wellness Resilience matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000539,mod_paramedic_000024,tax_000065,paramedic,Recognition and red flags in wellness resilience,"Learn how to identify, prioritize, and manage wellness resilience at the PARAMEDIC level.",Wellness Resilience matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000540,mod_paramedic_000024,tax_000065,paramedic,Initial management for wellness resilience,"Learn how to identify, prioritize, and manage wellness resilience at the PARAMEDIC level.",Wellness Resilience matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000541,mod_paramedic_000024,tax_000066,paramedic,Assessment priorities for ambulance ops,"Learn how to identify, prioritize, and manage ambulance ops at the PARAMEDIC level.",Ambulance Ops matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000542,mod_paramedic_000024,tax_000066,paramedic,Recognition and red flags in ambulance ops,"Learn how to identify, prioritize, and manage ambulance ops at the PARAMEDIC level.",Ambulance Ops matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000543,mod_paramedic_000024,tax_000066,paramedic,Initial management for ambulance ops,"Learn how to identify, prioritize, and manage ambulance ops at the PARAMEDIC level.",Ambulance Ops matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000544,mod_paramedic_000024,tax_000067,paramedic,Assessment priorities for quality improvement,"Learn how to identify, prioritize, and manage quality improvement at the PARAMEDIC level.",Quality Improvement matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000545,mod_paramedic_000024,tax_000067,paramedic,Recognition and red flags in quality improvement,"Learn how to identify, prioritize, and manage quality improvement at the PARAMEDIC level.",Quality Improvement matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000546,mod_paramedic_000024,tax_000067,paramedic,Initial management for quality improvement,"Learn how to identify, prioritize, and manage quality improvement at the PARAMEDIC level.",Quality Improvement matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000547,mod_paramedic_000024,tax_000069,paramedic,Assessment priorities for anatomy physiology,"Learn how to identify, prioritize, and manage anatomy physiology at the PARAMEDIC level.",Anatomy Physiology matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000548,mod_paramedic_000024,tax_000069,paramedic,Recognition and red flags in anatomy physiology,"Learn how to identify, prioritize, and manage anatomy physiology at the PARAMEDIC level.",Anatomy Physiology matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000549,mod_paramedic_000024,tax_000069,paramedic,Initial management for anatomy physiology,"Learn how to identify, prioritize, and manage anatomy physiology at the PARAMEDIC level.",Anatomy Physiology matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000550,mod_paramedic_000024,tax_000070,paramedic,Assessment priorities for medical terminology,"Learn how to identify, prioritize, and manage medical terminology at the PARAMEDIC level.",Medical Terminology matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000551,mod_paramedic_000024,tax_000070,paramedic,Recognition and red flags in medical terminology,"Learn how to identify, prioritize, and manage medical terminology at the PARAMEDIC level.",Medical Terminology matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000552,mod_paramedic_000024,tax_000070,paramedic,Initial management for medical terminology,"Learn how to identify, prioritize, and manage medical terminology at the PARAMEDIC level.",Medical Terminology matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000553,mod_paramedic_000024,tax_000071,paramedic,Assessment priorities for pathophysiology,"Learn how to identify, prioritize, and manage pathophysiology at the PARAMEDIC level.",Pathophysiology matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000554,mod_paramedic_000024,tax_000071,paramedic,Recognition and red flags in pathophysiology,"Learn how to identify, prioritize, and manage pathophysiology at the PARAMEDIC level.",Pathophysiology matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
les_paramedic_000555,mod_paramedic_000024,tax_000071,paramedic,Initial management for pathophysiology,"Learn how to identify, prioritize, and manage pathophysiology at the PARAMEDIC level.",Pathophysiology matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,5,draft,2026-05-01,core,False
les_paramedic_000556,mod_paramedic_000024,tax_000072,paramedic,Assessment priorities for pharmacology basics,"Learn how to identify, prioritize, and manage pharmacology basics at the PARAMEDIC level.",Pharmacology Basics matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,3,draft,2026-05-01,core,False
les_paramedic_000557,mod_paramedic_000024,tax_000072,paramedic,Recognition and red flags in pharmacology basics,"Learn how to identify, prioritize, and manage pharmacology basics at the PARAMEDIC level.",Pharmacology Basics matters because poor recognition can delay critical care and transport decisions.,"Use scene safety, primary assessment, vital signs, patient story, red flags, reassessment, and local protocol.","Severe distress, altered mental status, poor perfusion, hypotension, cyanosis, chest pain, neuro deficit, abnormal breathing.",Do not exceed scope; avoid tunnel vision; verify contraindications and reassess after interventions.,"Skipping primary assessment, ignoring trends, treating numbers instead of patient, forgetting pediatric differences.",Make one priority decision at a time; explain why each intervention changes outcome.,4,draft,2026-05-01,core,False
